1.3790651871215238, 0.64, 0.64, 0.0, 0.32, 0.0, 0.0, 8.670113785623133, 0.0, 0.0, 0.0, 5.849418645882844, 0.0, 0.0, 0.0, 0.32, 0.0, 1.29, 1.93, 0.0, 0.96, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7292146363130803, 0.0, 0.0, 0.0, 3.984856617642766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8159446124490222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.778, 0.0, 0.0, 3.756, 2248.245784455735, 278.0,0
2.1184241368571355, 0.16269274355906357, 0.0, 0.0, 0.63, 0.0, 0.31, 0.63, 0.31, 0.63, 0.31, 0.31, 0.31, 0.0, 0.0, 0.31, 0.0, 0.0, 13.791530291501324, 0.0, 0.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.135, 0.0, 0.135, 0.0, 0.0, 3.537, 40.0, 191.0,0
0.0, 0.0, 0.0, 0.0, 1.88, 0.0, 0.0, 1.88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6949790883867486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.019637396330861, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4983772521881336, 0.0, 0.0, 4.40661036512037, 0.0, 0.0, 0.34479514969391634, 6.207022731240611, 0.0, 0.206, 0.0, 0.0, 0.0, 0.0, 2.45, 11.0, 49.0,0
0.0, 0.0, 0.25, 21.39706074779785, 0.38, 0.25, 0.25, 0.0, 4.446361770622051, 0.0, 0.12, 4.670486951442548, 0.12, 0.0, 2.4015642257201404, 0.0, 0.0, 0.0, 1.16, 0.0, 0.77, 0.0, 4.124678387265811, 0.0, 0.0, 0.0, 18.885700938807727, 0.0, 0.0, 0.9627793620346997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.824313035659565, 0.0, 0.022, 0.044, 0.0, 0.663, 0.0, 0.0, 1.243, 11.0, 184.0,0
0.05, 0.07, 0.1, 0.0, 0.76, 0.05, 0.15, 0.02, 0.55, 0.0, 0.1, 0.47, 0.02, 0.0, 0.0, 0.0, 0.02, 0.13, 2.09, 0.1, 1.57, 0.0, 0.05, 0.0, 0.23334836539890344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.104837168102348, 0.0, 0.0, 0.02, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042, 0.101, 0.5237675078822691, 0.25, 0.5258805868469366, 0.059, 2.569, 66.0, 2259.0,0
0.0, 0.0, 0.55, 0.0, 1.11, 0.0, 0.18, 0.0, 0.0, 0.0, 0.0, 0.18, 0.92, 9.030029894558254, 0.18, 0.0, 0.37, 0.37, 3.15, 0.0, 0.92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.047711944567904, 0.0, 18.946832716219784, 0.0, 0.0, 7.953391428138919, 0.0, 0.0, 0.0, 0.0, 3.0331956527482706, 7.013638808162334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.182, 0.0, 11.130849601035205, 0.0, 0.0, 498.8515557611481, 4.0, 68.0,0
0.15, 0.45, 1.05, 0.0, 0.45, 0.0, 0.0, 1.81, 0.6, 0.75, 0.0, 0.08294503070715466, 0.3, 0.0, 0.3, 0.0, 0.0, 2.0340004216097296, 4.07, 1.4174146920855657, 1.51, 0.0, 0.19802015065169432, 0.3, 13.113391205489958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.347486428722618, 2.611510384634954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 1.670114971800967, 0.25, 0.0, 1.318, 0.068, 0.0, 5.301, 130.0, 774.0,0
0.0, 0.0, 1.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.53, 0.0, 5.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.848760160135281, 0.0, 4.852861894726022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.053858286149767, 0.0, 0.0, 19.52835897219818, 3.642, 8.0, 6180.43552865168,0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.7096371932955545, 0.0, 0.0, 0.0, 0.0, 3.7904024710856383, 0.0, 12.072060823361868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7316006044604817, 0.0, 0.0, 0.0, 0.0, 1.96, 0.0, 6.242490975750259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.201, 0.0, 20.577456499582496, 0.1, 0.0, 4.548, 59.0, 141.0,0
0.0, 0.0, 0.0, 0.0, 1.26, 5.32068307403491, 2.53, 1.26, 0.6176573558751627, 1.26, 1.26, 1.26, 0.0, 0.0, 0.0, 0.0, 5.06, 0.0, 2.53, 1.26, 0.026908624900250838, 0.0, 0.0, 0.0, 0.0, 0.9387212987101454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.3727962464123955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.537, 0.0, 0.0, 72.5, 287.0, 290.0,0
