-3.2285643177715277, 1.099, -1.4684, -1.7003, 0.451, -0.9695, -0.5761, 0.9587100722723427, 0.1058, 0.22013396224706305, 1.8583, -0.88, 1.0, 1.1520770862880352, -0.6727, 0.6034, -0.6858, -0.9101, 0.0747, 1.8994717126900502,0
-1.1085, 0.8295, -3.610849824032525, -1.5558, 0.6791, -0.0202, -1.5196, -1.3982161765941923, 1.3138, -0.9154, -1.0799, -1.3414, 2.817663649160872, -0.13, -0.1113, 0.0918, -0.6247, -0.028, -0.6141, -2.947286977569244,0
-1.3413, 0.7071, -0.3894, -1.7727, 3.0461110274710728, -3.599702890161845, -2.4343, 0.0025, -0.0077, -1.2153, -0.3426, -1.3633, -0.8748, 0.23783497057888559, -0.7337, -2.2060397851449762, -0.005266305919309655, -1.2072, 0.5351, 2.101795091643673,0
-0.1769, -1.6978, -1.5334, 0.228, -1.9768, 0.1069, -0.5774, -0.6714, -1.1332, 0.7719, 0.2564, 2.418656831624931, -0.5503, -0.6047, -0.8091, -0.3889, 0.1346, 0.0564, 1.0598, -0.2599,0
-1.134, 0.7671, 1.5234, -2.0327, -0.2262, 0.720047154956112, 0.7383, 0.9001, 1.0131, 0.3515, 1.779116704104565, 0.2923, 2.503811995626826, 0.3927, 3.4834204369005786, -0.4856630328275875, 3.199689347369338, -0.162, 1.2226, 1.9173,1
0.8056, -0.1297, -0.8692, 0.2394, -0.3089, 0.4473, 0.4668, -0.2317, 1.9058, -0.0415, -0.1243, 0.6362, -1.0462750190432129, -0.657, 0.2592, -1.5637, 1.1841931802813175, 2.4788, -1.0040923167327174, 1.2602,1
-2.0343, -1.4518, -0.208, -1.1302415427115613, 0.3199, 1.0126, -2.9641580371168343, -2.9514, 1.0884, -1.082, -0.8306, -0.6203, 0.2734, -0.0708, -1.1299, -2.1147, -1.3711, -0.3349, 4.198826620490436, -1.1301,0
-1.319, -1.0406, -3.837652798849333, 0.2107, 0.1657, -1.8122669567613783, 0.6876, -1.0962, -0.3121, -1.3191, 2.569000524221895, 0.0758, -0.6334, -0.6144, -2.4636, -1.5312, 1.0778, -0.2241, -1.7099, -1.8224,0
0.8945, 1.3853, 0.8183, 0.9456, -0.0506, 1.0774, 0.5062052693656667, 0.983, -0.3283, 2.4254890250120757, -0.0647, 0.7129538052804429, 0.53, 0.437, -0.8953, -0.096, 0.6377, -0.3734, -0.9387, 0.8343,1
-1.5439288509426703, 0.5456, -1.7224, -2.999869248829868, -0.3746, 0.8892594469719475, -1.3284, 0.172, -1.4448, -1.231, -0.5063, -3.0249968145037527, 0.9923, -1.3208, 2.1898, -0.6438, -0.0044, -1.048, 1.3896, -0.1309,0
0.0071, -2.518329504847207, 1.3508, 1.159, -0.7721, -0.1489, -0.3223, 1.040329971533346, 4.104927307351428, 3.1411696351197254, -1.0591, 0.6782, 0.2933, 1.1313, -2.0152, 2.7480504512600707, -0.9936328783626744, -2.0777, -0.4424, -3.4152708018009252,0
-1.5934578003252757, -0.0838, -0.18577913999515072, -0.9241, -0.1296, -1.4074, 1.3047, 0.1701, -1.368015501915854, 1.0839, -1.2186065526829353, 0.0236, 0.9624, 0.2951, -0.7614009276464118, 0.9429, 3.1887, 0.6173, 0.2408, -0.7960540565227983,1
1.2119, 0.3522771530234201, 0.6325, 0.4763254130566086, 0.0792, 1.3296, -0.2373, 1.5768, -0.0609, 0.4438, 1.4191, 0.9118, -2.3567, -0.8768, -0.1668, 1.6909, 0.6, -0.1524, 1.3801, -0.4408,1
